State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Kerala,KOLLAM,2002,Whole Year ,Bitter Gourd,117.0,0.0
Kerala,KOLLAM,2002,Whole Year ,Black pepper,10633.0,3235.0
Kerala,KOLLAM,2002,Whole Year ,Brinjal,103.0,0.0
Kerala,KOLLAM,2002,Whole Year ,Cardamom,11.0,
Kerala,KOLLAM,2002,Whole Year ,Cashewnut,4663.0,3043.0
Kerala,KOLLAM,2002,Whole Year ,Cashewnut Raw,4663.0,3043.0
Kerala,KOLLAM,2002,Whole Year ,Coconut ,71310.0,411000000.0
Kerala,KOLLAM,2002,Whole Year ,Drum Stick,1745.0,3191.0
Kerala,KOLLAM,2002,Whole Year ,Dry ginger,612.0,1648.0
Kerala,KOLLAM,2002,Whole Year ,Jack Fruit,6142.0,22.0
Kerala,KOLLAM,2002,Whole Year ,Mango,5211.0,27221.0
Kerala,KOLLAM,2002,Whole Year ,Other Fresh Fruits,448.0,0.0
Kerala,KOLLAM,2002,Whole Year ,other oilseeds,32.0,0.0
Kerala,KOLLAM,2002,Whole Year ,Other Vegetables,4743.0,0.0
Kerala,KOLLAM,2002,Whole Year ,Papaya,1099.0,1021.0
Kerala,KOLLAM,2002,Whole Year ,Pineapple,566.0,4497.0
Kerala,KOLLAM,2002,Whole Year ,Rubber,36797.0,48386.0
Kerala,KOLLAM,2002,Whole Year ,Snak Guard,18.0,0.0
Kerala,KOLLAM,2002,Whole Year ,Sugarcane,1.0,100.0
Kerala,KOLLAM,2002,Whole Year ,Sweet potato,6.0,66.0
Kerala,KOLLAM,2002,Whole Year ,Tapioca,24065.0,556140.0
Kerala,KOLLAM,2002,Whole Year ,Turmeric,258.0,449.0
Kerala,KOLLAM,2002,Winter     ,Rice,6807.0,14055.0
Kerala,KOLLAM,2003,Autumn     ,Rice,3412.0,7693.0
Kerala,KOLLAM,2003,Kharif     ,Jowar,1.0,1.0
Kerala,KOLLAM,2003,Kharif     ,Sesamum,175.0,86.0
Kerala,KOLLAM,2003,Kharif     ,Small millets,2.0,0.0
Kerala,KOLLAM,2003,Summer     ,Rice,20.0,
Kerala,KOLLAM,2003,Whole Year ,Arecanut,2322.0,1380.0
Kerala,KOLLAM,2003,Whole Year ,Banana,1600.0,12176.0
Kerala,KOLLAM,2003,Whole Year ,Bhindi,27.0,0.0
Kerala,KOLLAM,2003,Whole Year ,Bitter Gourd,140.0,0.0
Kerala,KOLLAM,2003,Whole Year ,Black pepper,11305.0,3301.0
Kerala,KOLLAM,2003,Whole Year ,Brinjal,57.0,0.0
Kerala,KOLLAM,2003,Whole Year ,Cardamom,6.0,
Kerala,KOLLAM,2003,Whole Year ,Cashewnut,4404.0,3218.0
Kerala,KOLLAM,2003,Whole Year ,Coconut ,67531.0,439000000.0
Kerala,KOLLAM,2003,Whole Year ,Drum Stick,1762.0,3224.0
Kerala,KOLLAM,2003,Whole Year ,Dry ginger,432.0,1224.0
Kerala,KOLLAM,2003,Whole Year ,Jack Fruit,6029.0,28.0
Kerala,KOLLAM,2003,Whole Year ,Mango,5060.0,27296.0
Kerala,KOLLAM,2003,Whole Year ,Other Fresh Fruits,479.0,0.0
Kerala,KOLLAM,2003,Whole Year ,Other Vegetables,4049.0,0.0
Kerala,KOLLAM,2003,Whole Year ,Papaya,1120.0,1042.0
Kerala,KOLLAM,2003,Whole Year ,Pineapple,504.0,4206.0
Kerala,KOLLAM,2003,Whole Year ,Snak Guard,31.0,0.0
Kerala,KOLLAM,2003,Whole Year ,Sugarcane,2.0,200.0
Kerala,KOLLAM,2003,Whole Year ,Sweet potato,13.0,143.0
Kerala,KOLLAM,2003,Whole Year ,Tapioca,22253.0,581214.0
Kerala,KOLLAM,2003,Whole Year ,Turmeric,162.0,269.0
Kerala,KOLLAM,2003,Winter     ,Rice,6755.0,14726.0
Kerala,KOLLAM,2004,Autumn     ,Rice,3589.0,8695.0
Kerala,KOLLAM,2004,Kharif     ,Sesamum,183.0,88.0
Kerala,KOLLAM,2004,Whole Year ,Arecanut,2525.0,1392.0
Kerala,KOLLAM,2004,Whole Year ,Banana,1713.0,11882.0
Kerala,KOLLAM,2004,Whole Year ,Black pepper,13565.0,3743.0
Kerala,KOLLAM,2004,Whole Year ,Cardamom,7.0,
Kerala,KOLLAM,2004,Whole Year ,Cashewnut,4666.0,3160.0
Kerala,KOLLAM,2004,Whole Year ,Coconut ,66153.0,444000000.0
Kerala,KOLLAM,2004,Whole Year ,Dry ginger,557.0,1418.0
Kerala,KOLLAM,2004,Whole Year ,Sugarcane,3.0,300.0
Kerala,KOLLAM,2004,Whole Year ,Sweet potato,14.0,154.0
Kerala,KOLLAM,2004,Whole Year ,Tapioca,21817.0,577573.0
Kerala,KOLLAM,2004,Whole Year ,Turmeric,195.0,304.0
Kerala,KOLLAM,2004,Winter     ,Rice,5360.0,11951.0
Kerala,KOLLAM,2005,Autumn     ,Rice,2571.0,5713.0
Kerala,KOLLAM,2005,Kharif     ,Sesamum,101.0,69.0
Kerala,KOLLAM,2005,Summer     ,Rice,3.0,5.0
Kerala,KOLLAM,2005,Whole Year ,Arecanut,2485.0,1794.0
Kerala,KOLLAM,2005,Whole Year ,Banana,1772.0,12846.0
Kerala,KOLLAM,2005,Whole Year ,Black pepper,13509.0,4625.0
Kerala,KOLLAM,2005,Whole Year ,Cardamom,12.0,
Kerala,KOLLAM,2005,Whole Year ,Cashewnut,4271.0,3003.0
Kerala,KOLLAM,2005,Whole Year ,Coconut ,66134.0,504000000.0
Kerala,KOLLAM,2005,Whole Year ,Dry ginger,676.0,1999.0
Kerala,KOLLAM,2005,Whole Year ,Sugarcane,2.0,120.0
Kerala,KOLLAM,2005,Whole Year ,Sweet potato,19.0,209.0
Kerala,KOLLAM,2005,Whole Year ,Tapioca,23814.0,694984.0
Kerala,KOLLAM,2005,Whole Year ,Turmeric,264.0,484.0
Kerala,KOLLAM,2005,Winter     ,Rice,4644.0,10345.0
Kerala,KOLLAM,2006,Autumn     ,Rice,1615.0,3904.0
Kerala,KOLLAM,2006,Kharif     ,Sesamum,52.0,31.0
Kerala,KOLLAM,2006,Summer     ,Rice,3.0,4.0
Kerala,KOLLAM,2006,Whole Year ,Arecanut,2398.0,1699.0
Kerala,KOLLAM,2006,Whole Year ,Banana,1917.0,11776.0
Kerala,KOLLAM,2006,Whole Year ,Black pepper,10873.0,3158.0
Kerala,KOLLAM,2006,Whole Year ,Cardamom,12.0,
Kerala,KOLLAM,2006,Whole Year ,Cashewnut,3701.0,2424.0
Kerala,KOLLAM,2006,Whole Year ,Coconut ,65392.0,512000000.0
Kerala,KOLLAM,2006,Whole Year ,Dry ginger,529.0,1525.0
Kerala,KOLLAM,2006,Whole Year ,Sugarcane,1.0,20.0
Kerala,KOLLAM,2006,Whole Year ,Sweet potato,14.0,154.0
Kerala,KOLLAM,2006,Whole Year ,Tapioca,21863.0,596629.0
Kerala,KOLLAM,2006,Whole Year ,Turmeric,266.0,510.0
Kerala,KOLLAM,2006,Winter     ,Rice,3879.0,8672.0
Kerala,KOLLAM,2007,Autumn     ,Rice,1046.0,2478.0
Kerala,KOLLAM,2007,Kharif     ,Sesamum,100.0,40.0
Kerala,KOLLAM,2007,Summer     ,Rice,60.0,97.0
Kerala,KOLLAM,2007,Whole Year ,Arecanut,2297.0,1382.0
Kerala,KOLLAM,2007,Whole Year ,Banana,2053.0,13165.0
Kerala,KOLLAM,2007,Whole Year ,Black pepper,8988.0,2018.0
Kerala,KOLLAM,2007,Whole Year ,Cardamom,7.0,
Kerala,KOLLAM,2007,Whole Year ,Cashewnut,3274.0,1669.0
Kerala,KOLLAM,2007,Whole Year ,Coconut ,58575.0,378000000.0
Kerala,KOLLAM,2007,Whole Year ,Dry ginger,441.0,1125.0
Kerala,KOLLAM,2007,Whole Year ,Sugarcane,2.0,40.0
Kerala,KOLLAM,2007,Whole Year ,Sweet potato,8.0,88.0
Kerala,KOLLAM,2007,Whole Year ,Tapioca,21281.0,650489.0
Kerala,KOLLAM,2007,Whole Year ,Turmeric,239.0,441.0
Kerala,KOLLAM,2007,Winter     ,Rice,2432.0,5413.0
Kerala,KOLLAM,2008,Autumn     ,Rice,1318.0,2983.0
Kerala,KOLLAM,2008,Kharif     ,Ragi,1.0,1.0
Kerala,KOLLAM,2008,Kharif     ,Sesamum,165.0,94.0
Kerala,KOLLAM,2008,Summer     ,Rice,118.0,83.0
Kerala,KOLLAM,2008,Whole Year ,Arecanut,2236.0,1686.0
Kerala,KOLLAM,2008,Whole Year ,Banana,1806.0,12436.0
Kerala,KOLLAM,2008,Whole Year ,Black pepper,8527.0,1613.0
Kerala,KOLLAM,2008,Whole Year ,Cashewnut,2989.0,1340.0
Kerala,KOLLAM,2008,Whole Year ,Coconut ,58397.0,443000000.0
Kerala,KOLLAM,2008,Whole Year ,Dry ginger,375.0,892.0
Kerala,KOLLAM,2008,Whole Year ,Sugarcane,1.0,
Kerala,KOLLAM,2008,Whole Year ,Sweet potato,8.0,88.0
Kerala,KOLLAM,2008,Whole Year ,Tapioca,19208.0,546135.0
Kerala,KOLLAM,2008,Whole Year ,Turmeric,244.0,424.0
Kerala,KOLLAM,2008,Winter     ,Rice,2423.0,5226.0
Kerala,KOLLAM,2009,Autumn     ,Rice,878.0,2060.0
Kerala,KOLLAM,2009,Kharif     ,Sesamum,133.0,86.0
Kerala,KOLLAM,2009,Summer     ,Rice,104.0,194.0
Kerala,KOLLAM,2009,Whole Year ,Arecanut,2122.0,1587.0
Kerala,KOLLAM,2009,Whole Year ,Banana,2068.0,13624.0
Kerala,KOLLAM,2009,Whole Year ,Black pepper,8138.0,1501.0
Kerala,KOLLAM,2009,Whole Year ,Cashewnut,2858.0,1271.0
Kerala,KOLLAM,2009,Whole Year ,Coconut ,56675.0,412000000.0
Kerala,KOLLAM,2009,Whole Year ,Dry ginger,390.0,898.0
Kerala,KOLLAM,2009,Whole Year ,Sugarcane,2.0,
Kerala,KOLLAM,2009,Whole Year ,Sweet potato,12.0,132.0
Kerala,KOLLAM,2009,Whole Year ,Tapioca,16933.0,503095.0
Kerala,KOLLAM,2009,Whole Year ,Turmeric,240.0,341.0
Kerala,KOLLAM,2009,Winter     ,Rice,2471.0,5693.0
Kerala,KOLLAM,2010,Autumn     ,Rice,960.36,2158.51
Kerala,KOLLAM,2010,Kharif     ,Sesamum,190.85,129.21
Kerala,KOLLAM,2010,Summer     ,Rice,80.58,136.73
Kerala,KOLLAM,2010,Whole Year ,Arecanut,2006.87,1164.47
Kerala,KOLLAM,2010,Whole Year ,Banana,2053.96,15902.09
Kerala,KOLLAM,2010,Whole Year ,Black pepper,7932.31,1311.97
Kerala,KOLLAM,2010,Whole Year ,Cashewnut,2774.95,926.45
Kerala,KOLLAM,2010,Whole Year ,Coconut ,56059.5,377754000.0
Kerala,KOLLAM,2010,Whole Year ,Dry ginger,386.97,877.9
Kerala,KOLLAM,2010,Whole Year ,Sugarcane,0.5,
Kerala,KOLLAM,2010,Whole Year ,Tapioca,16172.48,454879.62
Kerala,KOLLAM,2010,Whole Year ,Turmeric,244.58,347.26
Kerala,KOLLAM,2010,Winter     ,Rice,2300.57,4859.45
Kerala,KOLLAM,2011,Autumn     ,Rice,619.89,1396.29
Kerala,KOLLAM,2011,Kharif     ,Sesamum,54.59,32.22
Kerala,KOLLAM,2011,Summer     ,Rice,23.85,36.92
Kerala,KOLLAM,2011,Whole Year ,Arecanut,2443.6,2005.8
Kerala,KOLLAM,2011,Whole Year ,Banana,1693.98,12325.57
Kerala,KOLLAM,2011,Whole Year ,Black pepper,3885.03,1395.06
Kerala,KOLLAM,2011,Whole Year ,Cashewnut,3352.45,914.46
Kerala,KOLLAM,2011,Whole Year ,Coconut ,55303.75,426635000.0
Kerala,KOLLAM,2011,Whole Year ,Dry ginger,397.68,884.98
Kerala,KOLLAM,2011,Whole Year ,Potato,8.0,88.0
Kerala,KOLLAM,2011,Whole Year ,Sugarcane,0.29,
Kerala,KOLLAM,2011,Whole Year ,Tapioca,16859.18,525486.18
Kerala,KOLLAM,2011,Whole Year ,Turmeric,240.94,345.91
Kerala,KOLLAM,2011,Winter     ,Rice,1453.06,3335.19
Kerala,KOLLAM,2012,Autumn     ,Rice,171.0,413.0
Kerala,KOLLAM,2012,Summer     ,Rice,145.0,305.0
Kerala,KOLLAM,2012,Whole Year ,Arecanut,2377.0,1453.0
Kerala,KOLLAM,2012,Whole Year ,Banana,2295.0,16022.0
Kerala,KOLLAM,2012,Whole Year ,Black pepper,3745.0,1486.0
Kerala,KOLLAM,2012,Whole Year ,Blackgram,5.0,
Kerala,KOLLAM,2012,Whole Year ,Cashewnut,3264.0,883.0
Kerala,KOLLAM,2012,Whole Year ,Coconut ,55120.0,372000000.0
Kerala,KOLLAM,2012,Whole Year ,Cowpea(Lobia),53.0,
Kerala,KOLLAM,2012,Whole Year ,Drum Stick,1844.0,1648.0
Kerala,KOLLAM,2012,Whole Year ,Dry ginger,359.0,819.0
Kerala,KOLLAM,2012,Whole Year ,Jack Fruit,7383.0,
Kerala,KOLLAM,2012,Whole Year ,Mango,6171.0,62540.0
Kerala,KOLLAM,2012,Whole Year ,Moong(Green Gram),10.0,
Kerala,KOLLAM,2012,Whole Year ,Papaya,1465.0,7891.0
Kerala,KOLLAM,2012,Whole Year ,Pineapple,168.0,1019.0
Kerala,KOLLAM,2012,Whole Year ,Pump Kin,46.0,
Kerala,KOLLAM,2012,Whole Year ,Sesamum,57.0,27.0
Kerala,KOLLAM,2012,Whole Year ,Sweet potato,2.0,22.0
Kerala,KOLLAM,2012,Whole Year ,Tapioca,16397.0,531482.0
Kerala,KOLLAM,2012,Whole Year ,Turmeric,225.0,361.0
Kerala,KOLLAM,2012,Winter     ,Rice,1071.0,2210.0
Kerala,KOLLAM,2012,Winter     ,Sesamum,57.0,27.0
Kerala,KOLLAM,2013,Autumn     ,Rice,275.0,684.0
Kerala,KOLLAM,2013,Summer     ,Rice,5.0,5.0
Kerala,KOLLAM,2013,Whole Year ,Arecanut,1913.0,1251.0
Kerala,KOLLAM,2013,Whole Year ,Banana,2763.0,19151.0
Kerala,KOLLAM,2013,Whole Year ,Black pepper,3236.0,1263.0
Kerala,KOLLAM,2013,Whole Year ,Blackgram,1.0,
Kerala,KOLLAM,2013,Whole Year ,Cashewnut,2848.0,922.0
Kerala,KOLLAM,2013,Whole Year ,Coconut ,61309.0,473000000.0
Kerala,KOLLAM,2013,Whole Year ,Cowpea(Lobia),56.0,
Kerala,KOLLAM,2013,Whole Year ,Drum Stick,1679.0,1501.0
Kerala,KOLLAM,2013,Whole Year ,Dry ginger,327.0,716.0
Kerala,KOLLAM,2013,Whole Year ,Mango,5728.0,58605.0
Kerala,KOLLAM,2013,Whole Year ,Moong(Green Gram),37.0,
Kerala,KOLLAM,2013,Whole Year ,Pump Kin,47.0,
Kerala,KOLLAM,2013,Whole Year ,Sesamum,70.0,34.0
Kerala,KOLLAM,2013,Whole Year ,Sugarcane,5.0,
Kerala,KOLLAM,2013,Whole Year ,Sweet potato,2.0,22.0
Kerala,KOLLAM,2013,Whole Year ,Tapioca,16507.0,568257.0
Kerala,KOLLAM,2013,Whole Year ,Turmeric,210.0,330.0
Kerala,KOLLAM,2013,Winter     ,Rice,1083.0,2545.0
Kerala,KOLLAM,2014,Autumn     ,Rice,374.0,941.0
Kerala,KOLLAM,2014,Summer     ,Rice,1.0,2.0
Kerala,KOLLAM,2014,Whole Year ,Arecanut,1906.0,1443.0
Kerala,KOLLAM,2014,Whole Year ,Banana,2443.0,17032.0
Kerala,KOLLAM,2014,Whole Year ,Black pepper,3244.0,1195.0
Kerala,KOLLAM,2014,Whole Year ,Blackgram,5.0,
Kerala,KOLLAM,2014,Whole Year ,Cashewnut,2680.0,772.0
Kerala,KOLLAM,2014,Whole Year ,Coconut ,52360.0,387000000.0
Kerala,KOLLAM,2014,Whole Year ,Cowpea(Lobia),60.0,
Kerala,KOLLAM,2014,Whole Year ,Dry ginger,338.0,828.0
Kerala,KOLLAM,2014,Whole Year ,Moong(Green Gram),4.0,
Kerala,KOLLAM,2014,Whole Year ,Pump Kin,54.0,
Kerala,KOLLAM,2014,Whole Year ,Sesamum,58.0,29.02
Kerala,KOLLAM,2014,Whole Year ,Sugarcane,0.38,
Kerala,KOLLAM,2014,Whole Year ,Sweet potato,4.0,44.0
Kerala,KOLLAM,2014,Whole Year ,Tapioca,17028.0,661600.0
Kerala,KOLLAM,2014,Whole Year ,Turmeric,230.0,409.0
Kerala,KOLLAM,2014,Winter     ,Rice,952.0,2207.0
Kerala,KOTTAYAM,1997,Whole Year ,Arecanut,1389.0,868.0
Kerala,KOTTAYAM,1997,Whole Year ,Black pepper,8357.0,1489.0
Kerala,KOTTAYAM,1997,Whole Year ,Cashewnut,788.0,200.0
Kerala,KOTTAYAM,1997,Whole Year ,Coconut ,47710.0,172000.0
Kerala,KOTTAYAM,1997,Whole Year ,Tapioca,4050.0,76743.0
Kerala,KOTTAYAM,1998,Autumn     ,Rice,3277.0,6580.0
Kerala,KOTTAYAM,1998,Kharif     ,Sesamum,36.0,20.0
Kerala,KOTTAYAM,1998,Summer     ,Rice,3883.0,11030.0
Kerala,KOTTAYAM,1998,Whole Year ,Arecanut,1130.0,816.0
Kerala,KOTTAYAM,1998,Whole Year ,Banana,1813.0,27845.0
Kerala,KOTTAYAM,1998,Whole Year ,Black pepper,7727.0,1102.0
Kerala,KOTTAYAM,1998,Whole Year ,Cardamom,129.0,12.0
Kerala,KOTTAYAM,1998,Whole Year ,Cashewnut,619.0,203.0
Kerala,KOTTAYAM,1998,Whole Year ,Coconut ,42571.0,171000000.0
Kerala,KOTTAYAM,1998,Whole Year ,Dry chillies,8.0,7.0
Kerala,KOTTAYAM,1998,Whole Year ,Dry ginger,159.0,392.0
Kerala,KOTTAYAM,1998,Whole Year ,Sugarcane,137.0,12030.0
Kerala,KOTTAYAM,1998,Whole Year ,Sweet potato,2.0,20.0
Kerala,KOTTAYAM,1998,Whole Year ,Tapioca,6930.0,196351.0
Kerala,KOTTAYAM,1998,Whole Year ,Turmeric,183.0,386.0
Kerala,KOTTAYAM,1998,Winter     ,Rice,7233.0,18048.0
Kerala,KOTTAYAM,1999,Autumn     ,Rice,3405.0,8984.0
Kerala,KOTTAYAM,1999,Kharif     ,Sesamum,46.0,33.0
Kerala,KOTTAYAM,1999,Summer     ,Rice,6829.0,19320.0
Kerala,KOTTAYAM,1999,Whole Year ,Arecanut,1215.0,671.0
Kerala,KOTTAYAM,1999,Whole Year ,Banana,2655.0,30012.0
Kerala,KOTTAYAM,1999,Whole Year ,Black pepper,8499.0,777.0
Kerala,KOTTAYAM,1999,Whole Year ,Cardamom,200.0,21.0
Kerala,KOTTAYAM,1999,Whole Year ,Cashewnut,701.0,170.0
Kerala,KOTTAYAM,1999,Whole Year ,Coconut ,43272.0,201000000.0
Kerala,KOTTAYAM,1999,Whole Year ,Dry chillies,3.0,3.0
Kerala,KOTTAYAM,1999,Whole Year ,Dry ginger,163.0,458.0
Kerala,KOTTAYAM,1999,Whole Year ,Sugarcane,81.0,3810.0
Kerala,KOTTAYAM,1999,Whole Year ,Tapioca,7745.0,202980.0
Kerala,KOTTAYAM,1999,Whole Year ,Turmeric,196.0,413.0
Kerala,KOTTAYAM,1999,Winter     ,Rice,5588.0,13127.0
Kerala,KOTTAYAM,2000,Autumn     ,Rice,3878.0,7836.0
Kerala,KOTTAYAM,2000,Kharif     ,Sesamum,6.0,1.0
Kerala,KOTTAYAM,2000,Summer     ,Rice,7074.0,22409.0
Kerala,KOTTAYAM,2000,Whole Year ,Arecanut,1443.0,808.0
Kerala,KOTTAYAM,2000,Whole Year ,Banana,2885.0,25340.0
Kerala,KOTTAYAM,2000,Whole Year ,Black pepper,8581.0,1153.0
Kerala,KOTTAYAM,2000,Whole Year ,Cardamom,200.0,21.0
Kerala,KOTTAYAM,2000,Whole Year ,Cashewnut,747.0,233.0
Kerala,KOTTAYAM,2000,Whole Year ,Coconut ,41604.0,197000000.0
Kerala,KOTTAYAM,2000,Whole Year ,Dry ginger,245.0,574.0
Kerala,KOTTAYAM,2000,Whole Year ,Sugarcane,28.0,1300.0
Kerala,KOTTAYAM,2000,Whole Year ,Sweet potato,3.0,24.0
Kerala,KOTTAYAM,2000,Whole Year ,Tapioca,8749.0,256831.0
Kerala,KOTTAYAM,2000,Whole Year ,Turmeric,240.0,488.0
Kerala,KOTTAYAM,2000,Winter     ,Rice,5725.0,12810.0
Kerala,KOTTAYAM,2001,Autumn     ,Rice,2057.0,4226.0
Kerala,KOTTAYAM,2001,Summer     ,Rice,5968.0,12824.0
Kerala,KOTTAYAM,2001,Whole Year ,Arecanut,1587.0,725.0
Kerala,KOTTAYAM,2001,Whole Year ,Banana,3260.0,25831.0
Kerala,KOTTAYAM,2001,Whole Year ,Black pepper,9139.0,1372.0
Kerala,KOTTAYAM,2001,Whole Year ,Cardamom,200.0,24.0
Kerala,KOTTAYAM,2001,Whole Year ,Cashewnut,765.0,229.0
Kerala,KOTTAYAM,2001,Whole Year ,Coconut ,39429.0,180000000.0
Kerala,KOTTAYAM,2001,Whole Year ,Dry ginger,256.0,746.0
Kerala,KOTTAYAM,2001,Whole Year ,Rubber,111301.0,140543.0
Kerala,KOTTAYAM,2001,Whole Year ,Sugarcane,34.0,1640.0
Kerala,KOTTAYAM,2001,Whole Year ,Sweet potato,12.0,96.0
Kerala,KOTTAYAM,2001,Whole Year ,Tapioca,7780.0,201964.0
Kerala,KOTTAYAM,2001,Whole Year ,Tea,2168.0,245.0
Kerala,KOTTAYAM,2001,Whole Year ,Turmeric,197.0,520.0
Kerala,KOTTAYAM,2001,Winter     ,Rice,7225.0,17601.0
Kerala,KOTTAYAM,2002,Autumn     ,Rice,2497.0,6532.0
Kerala,KOTTAYAM,2002,Kharif     ,Sesamum,4.0,2.0
Kerala,KOTTAYAM,2002,Summer     ,Rice,4806.0,12176.0
Kerala,KOTTAYAM,2002,Whole Year ,Arecanut,1767.0,1085.0
Kerala,KOTTAYAM,2002,Whole Year ,Banana,3394.0,32373.0
Kerala,KOTTAYAM,2002,Whole Year ,Bhindi,18.0,0.0
Kerala,KOTTAYAM,2002,Whole Year ,Bitter Gourd,257.0,0.0
Kerala,KOTTAYAM,2002,Whole Year ,Black pepper,9245.0,1436.0
Kerala,KOTTAYAM,2002,Whole Year ,Brinjal,49.0,0.0
Kerala,KOTTAYAM,2002,Whole Year ,Cardamom,200.0,24.0
Kerala,KOTTAYAM,2002,Whole Year ,Cashewnut,700.0,226.0
Kerala,KOTTAYAM,2002,Whole Year ,Cashewnut Raw,700.0,226.0
Kerala,KOTTAYAM,2002,Whole Year ,Coconut ,41424.0,213000000.0
Kerala,KOTTAYAM,2002,Whole Year ,Drum Stick,888.0,488.0
Kerala,KOTTAYAM,2002,Whole Year ,Dry ginger,211.0,619.0
Kerala,KOTTAYAM,2002,Whole Year ,Jack Fruit,4501.0,21.0
Kerala,KOTTAYAM,2002,Whole Year ,Mango,3175.0,15506.0
Kerala,KOTTAYAM,2002,Whole Year ,Other Fresh Fruits,920.0,0.0
Kerala,KOTTAYAM,2002,Whole Year ,other oilseeds,51.0,0.0
Kerala,KOTTAYAM,2002,Whole Year ,Other Vegetables,2063.0,0.0
Kerala,KOTTAYAM,2002,Whole Year ,Papaya,1175.0,8463.0
Kerala,KOTTAYAM,2002,Whole Year ,Pineapple,633.0,4586.0
Kerala,KOTTAYAM,2002,Whole Year ,Rubber,111776.0,143244.0
Kerala,KOTTAYAM,2002,Whole Year ,Snak Guard,310.0,0.0
Kerala,KOTTAYAM,2002,Whole Year ,Sugarcane,36.0,1740.0
Kerala,KOTTAYAM,2002,Whole Year ,Sweet potato,18.0,144.0
Kerala,KOTTAYAM,2002,Whole Year ,Tapioca,7426.0,224130.0
Kerala,KOTTAYAM,2002,Whole Year ,Tea,2176.0,226.0
Kerala,KOTTAYAM,2002,Whole Year ,Turmeric,178.0,466.0
Kerala,KOTTAYAM,2002,Winter     ,Rice,4961.0,12176.0
Kerala,KOTTAYAM,2003,Autumn     ,Rice,2564.0,6823.0
Kerala,KOTTAYAM,2003,Kharif     ,Sesamum,2.0,1.0
Kerala,KOTTAYAM,2003,Kharif     ,Small millets,1.0,1.0
Kerala,KOTTAYAM,2003,Summer     ,Rice,3720.0,7978.0
Kerala,KOTTAYAM,2003,Whole Year ,Arecanut,1952.0,1259.0
Kerala,KOTTAYAM,2003,Whole Year ,Banana,3107.0,30310.0
Kerala,KOTTAYAM,2003,Whole Year ,Bhindi,19.0,0.0
Kerala,KOTTAYAM,2003,Whole Year ,Bitter Gourd,154.0,0.0
Kerala,KOTTAYAM,2003,Whole Year ,Black pepper,9097.0,1801.0
Kerala,KOTTAYAM,2003,Whole Year ,Brinjal,62.0,0.0
Kerala,KOTTAYAM,2003,Whole Year ,Cardamom,201.0,26.0
Kerala,KOTTAYAM,2003,Whole Year ,Cashewnut,640.0,214.0
Kerala,KOTTAYAM,2003,Whole Year ,Coconut ,39286.0,217000000.0
Kerala,KOTTAYAM,2003,Whole Year ,Drum Stick,852.0,469.0
Kerala,KOTTAYAM,2003,Whole Year ,Dry ginger,172.0,524.0
Kerala,KOTTAYAM,2003,Whole Year ,Jack Fruit,4399.0,18.0
Kerala,KOTTAYAM,2003,Whole Year ,Mango,3060.0,16117.0
Kerala,KOTTAYAM,2003,Whole Year ,Other Fresh Fruits,859.0,0.0
Kerala,KOTTAYAM,2003,Whole Year ,Other Vegetables,1954.0,0.0
Kerala,KOTTAYAM,2003,Whole Year ,Papaya,1176.0,8467.0
Kerala,KOTTAYAM,2003,Whole Year ,Pineapple,821.0,5128.0
Kerala,KOTTAYAM,2003,Whole Year ,Snak Guard,207.0,0.0
Kerala,KOTTAYAM,2003,Whole Year ,Sugarcane,41.0,1980.0
Kerala,KOTTAYAM,2003,Whole Year ,Sweet potato,1.0,8.0
Kerala,KOTTAYAM,2003,Whole Year ,Tapioca,6760.0,209915.0
Kerala,KOTTAYAM,2003,Whole Year ,Turmeric,156.0,370.0
Kerala,KOTTAYAM,2003,Winter     ,Rice,5218.0,11394.0
Kerala,KOTTAYAM,2004,Autumn     ,Rice,2881.0,8270.0
Kerala,KOTTAYAM,2004,Kharif     ,Sesamum,1.0,
Kerala,KOTTAYAM,2004,Summer     ,Rice,3172.0,7291.0
Kerala,KOTTAYAM,2004,Whole Year ,Arecanut,2109.0,1257.0
Kerala,KOTTAYAM,2004,Whole Year ,Banana,3200.0,29867.0
Kerala,KOTTAYAM,2004,Whole Year ,Black pepper,9828.0,2074.0
Kerala,KOTTAYAM,2004,Whole Year ,Cardamom,200.0,25.0
Kerala,KOTTAYAM,2004,Whole Year ,Cashewnut,688.0,222.0
Kerala,KOTTAYAM,2004,Whole Year ,Coconut ,40532.0,187000000.0
Kerala,KOTTAYAM,2004,Whole Year ,Dry ginger,198.0,595.0
Kerala,KOTTAYAM,2004,Whole Year ,Sugarcane,47.0,2270.0
Kerala,KOTTAYAM,2004,Whole Year ,Sweet potato,1.0,8.0
Kerala,KOTTAYAM,2004,Whole Year ,Tapioca,5740.0,162744.0
Kerala,KOTTAYAM,2004,Whole Year ,Turmeric,136.0,333.0
Kerala,KOTTAYAM,2004,Winter     ,Rice,7108.0,17228.0
Kerala,KOTTAYAM,2005,Autumn     ,Rice,3937.0,9138.0
Kerala,KOTTAYAM,2005,Kharif     ,Sesamum,8.0,2.0
Kerala,KOTTAYAM,2005,Summer     ,Rice,2511.0,6300.0
Kerala,KOTTAYAM,2005,Whole Year ,Arecanut,2081.0,1201.0
Kerala,KOTTAYAM,2005,Whole Year ,Banana,3342.0,28817.0
Kerala,KOTTAYAM,2005,Whole Year ,Black pepper,9482.0,1695.0
